# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.473452729444e-10       4.226993339352e-14      -7.033643202450e-13       1.910855317717e-16       2.536588432896e-11       3.020096375772e-12      -1.023611050559e-14 
   70       2.505911729982e-10       4.400899598890e-14      -7.618875118806e-13       1.966821415592e-16       2.450993767247e-11       2.934332050646e-12      -1.002641466773e-14 
   71       2.538699736669e-10       4.577757463525e-14      -8.220232889342e-13       2.023593891817e-16       2.369264109710e-11       2.852238359789e-12      -9.814473623129e-15 
   72       2.571820538329e-10       4.757489152787e-14      -8.837507149420e-13       2.081173652120e-16       2.291278376441e-11       2.773694326926e-12      -9.602935650956e-15 
   73       2.605272714628e-10       4.940013569394e-14      -9.470474529122e-13       2.139561751617e-16       2.216839520431e-11       2.698501997997e-12      -9.394653090190e-15 
   74       2.639049333327e-10       5.125246325137e-14      -1.011889786325e-12       2.198759401371e-16       2.145670972795e-11       2.626382814259e-12      -9.192687522966e-15 
   75       2.673137647540e-10       5.313099766772e-14      -1.078252640135e-12       2.258767974953e-16       2.077413084060e-11       2.556973985391e-12      -9.000314957892e-15 
   76       2.707524805475e-10       5.503476040330e-14      -1.146107958183e-12       2.319588954701e-16       2.011712360963e-11       2.489921209313e-12      -8.820544247541e-15 
   77       2.742216850944e-10       5.696244766718e-14      -1.215419447431e-12       2.381223744696e-16       1.948515830124e-11       2.425184368941e-12      -8.654559497235e-15 
   78       2.777222653759e-10       5.891261323279e-14      -1.286146909018e-12       2.443673835443e-16       1.887824136945e-11       2.362781250370e-12      -8.503001719417e-15 
   79       2.812548028066e-10       6.088373329229e-14      -1.358247784316e-12       2.506940866374e-16       1.829601883077e-11       2.302694517027e-12      -8.366425681109e-15 
   80       2.848195552892e-10       6.287420528793e-14      -1.431677142234e-12       2.571026631176e-16       1.773775970563e-11       2.244870058448e-12      -8.245295105710e-15 
   81       2.884164392690e-10       6.488234674339e-14      -1.506387666512e-12       2.635933083108e-16       1.720233945975e-11       2.189215339051e-12      -8.139977874787e-15 
   82       2.920450117885e-10       6.690639409516e-14      -1.582329643017e-12       2.701662340330e-16       1.668822344549e-11       2.135597746906e-12      -8.050741229876e-15 
   83       2.957044525413e-10       6.894450152379e-14      -1.659450947044e-12       2.768216691221e-16       1.619345034333e-11       2.083842942513e-12      -7.977746974279e-15 
   84       2.993939499428e-10       7.099481252522e-14      -1.737698581099e-12       2.835598557571e-16       1.571610862402e-11       2.033779292387e-12      -7.920710854123e-15 
   85       3.031139721853e-10       7.305569081692e-14      -1.817023608996e-12       2.903810365482e-16       1.525589296145e-11       1.985383250354e-12      -7.877826332105e-15 
   86       3.068651749742e-10       7.512552574640e-14      -1.897377020238e-12       2.972854662724e-16       1.481277668038e-11       1.938655162009e-12      -7.846652771421e-15 
   87       3.106480052564e-10       7.720266300779e-14      -1.978708265423e-12       3.042734163512e-16       1.438653352587e-11       1.893574459000e-12      -7.824425104993e-15 
   88       3.144626900653e-10       7.928540469576e-14      -2.060965269595e-12       3.113451753120e-16       1.397672939076e-11       1.850098782329e-12      -7.808043393217e-15 
